scope,stratum,planned_cells,terminated_cells,velocity_valid_cells,velocity_vx_relative_rmse_mean,velocity_yaw_rmse_radps_mean,heading_valid_cells,heading_rmse_rad_mean,gait_valid_cells,gait_agreement_boundary_excluded_mean,gait_duty_factor_abs_error_mean,classification_valid_cells,classification_unclassified_cells,classification_row_accuracy,classification_family_accuracy,raw_load_valid_cells,absolute_work_total_j_mean,grf_load_valid_cells,vertical_grf_impulse_total_ns_mean,normalized_load_valid_cells,normalized_torque_squared_total_s_mean,velocity_success_domain_cells,velocity_success_cells,gait_success_domain_cells,gait_success_cells,joint_success_domain_cells,joint_success_cells
family,bound,6,0,6,0.0409673719609547,0.04620469543905761,6,0.02288390928373518,6,0.8978363359679183,0.12733571997329632,6,0,1.0,1.0,6,1958.24316063878,6,1421.858070525316,6,5.490313374820706,6,4,6,6,6,4
family,gallop,24,0,24,0.04746428340903249,0.07427805193567143,24,0.024615787100824908,24,0.877921519747352,0.12876595764663407,24,3,0.5,0.5,24,1634.9749815389207,24,1443.0890011698039,24,5.017006460415568,24,4,24,12,24,2
family,half_bound,24,0,24,0.04613359175958489,0.07281979345577698,24,0.020455825647519053,24,0.8820647456015145,0.1316544244681705,24,5,0.5,0.5,24,1830.9704970990213,24,1432.9642090001062,24,5.3784350832382755,24,1,24,12,24,1
family,trot,6,0,6,0.031420385903065194,0.04283927900582745,6,0.009929237834507398,6,0.8942887595231787,0.137200153465528,6,0,1.0,1.0,6,717.2356862759707,6,1490.85139352719,6,3.3920249506738176,6,5,6,5,6,4
velocity,+0.5 m/s,10,0,10,0.06981313751531026,0.06613001299368562,10,0.034960718604978444,10,0.9104166864281197,0.09328102088122633,10,0,0.6,0.6,10,1424.526622961982,10,1445.4161036364883,10,4.419599528104589,10,1,10,6,10,1
velocity,+1 m/s,10,0,10,0.03060225958190519,0.05229312459045517,10,0.01993298786692086,10,0.861017945707452,0.15898937758852222,10,1,0.6,0.6,10,1715.2876836356602,10,1489.4817568849026,10,4.561532892854329,10,5,10,6,10,4
velocity,+1.5 m/s,10,0,10,0.020809142897051422,0.05560632633114657,10,0.010285718055925782,10,0.8097968210245703,0.2137890128294627,10,1,0.6,0.6,10,1955.6419047515756,10,1471.4145762746334,10,4.690344063608816,10,3,10,5,10,1
velocity,-0.5 m/s,10,0,10,0.07980243727490875,0.07906049556038301,10,0.02145312859885464,10,0.9288823989504259,0.07075500280960746,10,2,0.6,0.6,10,1243.9136769776424,10,1400.870392000123,10,5.193172385130291,10,2,10,6,10,2
velocity,-1 m/s,10,0,10,0.04191731256709764,0.07563270627479288,10,0.019891963608850642,10,0.9095733103937998,0.10448118086721077,10,2,0.6,0.6,10,1560.040178965302,10,1427.5262628620715,10,5.518277668188495,10,2,10,6,10,2
velocity,-1.5 m/s,10,0,10,0.025123265286820372,0.07773854785594395,10,0.021335242131440675,10,0.8795549316275698,0.14243484616279603,10,2,0.6,0.6,10,2024.146389587749,10,1415.4442911810688,10,5.895536162179419,10,1,10,6,10,1
direction,backward,30,0,30,0.04894767170960892,0.07747724989703994,30,0.02089344477971532,30,0.9060035469905986,0.10589034327987142,30,6,0.6,0.6,30,1609.366748510231,30,1414.6136486810876,30,5.535662071832735,30,5,30,18,30,5
direction,forward,30,0,30,0.04040817999808896,0.058009821305095785,30,0.021726474842608364,30,0.8604104843867141,0.15535313709973708,30,2,0.6,0.6,30,1698.4854037830726,30,1468.7708122653416,30,4.557158828189245,30,9,30,17,30,6
policy,eb1070b5f85b03a1233fa0308b04650cc3ac1dc39548b903dc6201cda54ed2b8,60,0,60,0.044677925853848936,0.06774353560106786,60,0.021309959811161842,60,0.8832070156886563,0.13062174018980427,60,8,0.6,0.6,60,1653.9260761466517,60,1441.6922304732145,60,5.04641045001099,60,14,60,35,60,11
